"authorMeta.avatar","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.fans","authorMeta.video","authorMeta.privateAccount","authorMeta.ttSeller","authorMeta.bioLink","authorMeta.id","text"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#desserts #ขนมหวาน "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","Stir-fried beef with oyster sauce.☺️ #หนูเนื้อสดแช่แข็ง "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#เกี๊ยวซ่า "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#เเกงหมูเทโพ😜 😊"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ปอเปี๊ยะทอด"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ถั่วเขียวต้ม "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","เส้นเล็กหมูแดง "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","Friterad kyckling #ไก่ทอด "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","Tom yam gai #kycklingsoppadet "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ไข่ตุ๋น Poached eggs🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","Chinese cabbage soup #แกงจืดผัดกาดขาว 🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","Fried Pork with Garlic and Pepper🇸🇪😊 #หมูทอดกระเทียมพริกไทย "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ไก่ย่าง 🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ตำมั่วๆ 🤣🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ต้มยำขาหมู 🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#นํ้าพริกปลาร้า "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ปลาทูนึ่งร้อนๆ "
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#แกงหมูมะเขือ 🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ผัดเผ็ดปลาดุก 🇸🇪"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#กล้วยทอด friterad banan 🍌🍌"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/dac4a8ad893d708da49bb67b73e1c8c6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7f0f45b9&x-expires=1753884000&x-signature=azVbq80fqmjJzxsS5Flh7gKBCXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cooking.by.nana","อาหารไทยในต่างแดน 🇸🇪🇹🇭","false","อาหารฝีมือตัวเองทุกเมนูค่ะ ครัวสวีเดน 🇸🇪
แม่ครัวอยู่จังหวัด อยุธยา🇹🇭","55","80","false","false",,"6604328271189147654","#ผัดกระเพราหมู Stir Fried Basil with Pork"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329","ខ្វះBA"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329","ការឆ្លើយតប​នឹង @Rith-រិទ្ធ🥷⚡️ "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81cfd09ce0b2e6f8775107d6b4b8b480~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e13dee09&x-expires=1753884000&x-signature=K4l4k94RBZQUsMC89VOxc4mdTkY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ba.thy95","อาหารไทย","false","🙏💝","141","12","false","false",,"7515653479092749329",""
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","You alway on my mind (cover version)"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","บันทึกแห่งความทรงจำ"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","Teach thai language for foreigner"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","Teach thai language for foreigner"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","สอนนักท่องเที่ยวต่างชาติพูภาษาไทย"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","Happy Birthday สุขสันต์วันเกิดครับที่รัก🌷💐❤️"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","แก๋งผักกาดจอ cover version"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","รักไม่เปลี่ยนแปลงcover version"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","บ่าวหละปูน cover version"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","โบกมือลา cover version"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","บ่าวหละปูน cover version"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","It now or nerver (cover version)"
"https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/19b438a6418f017c832362a5cd1a0619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8c3bd01b&x-expires=1753884000&x-signature=Gz0GoWTUUlaYd%2BB5vt3Rbsy2ql4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","iloveyoukhuntim","มนตรี พากินพาเที่ยว TikTok","false","No bio yet","1941","343","false","false",,"6992979096251302938","รังรักในจินตนาการ cover version"
